-6.277997635448740787e+00,6.302547004803290775e+00
-5.621170662487308789e+00,6.058794048412910804e+00
-1.982858561123179708e+00,1.111395296438800084e+00
-6.112194202984140290e+00,5.773435142620670035e+00
-6.386553906048099805e+00,5.818551090344059595e+00
-3.027637384975709889e+00,5.121729400738349369e+00
-7.081603191936769903e+00,6.863341835125559953e+00
-3.016213797176639844e+00,5.020197895153629908e+00
-5.499705933178230310e+00,5.932063606365790775e+00
-7.065600060070320154e+00,6.779469516857730582e+00
-5.637426994884769726e+00,6.114483383282289353e+00
-3.607528112972540058e+00,5.472306755169499937e+00
-4.516754768932620401e+00,5.137181308849919859e+00
-5.493178032482429529e+00,5.666270759686099723e+00
-4.232702158535289527e+00,5.961623218639960697e+00
-3.903868101681040148e+00,5.465030696972481117e+00
-6.402615212047860993e+00,5.623193767651191166e+00
-4.435289047802250195e+00,5.308780220135320249e+00
-3.907834910000129724e+00,5.071159389599429801e+00
-3.469176195705700128e+00,5.591129806622139320e+00
-6.683459900463389225e+00,6.676458862408269468e+00
-4.581289909923830450e+00,5.130482700451480582e+00
-2.826792143429080362e+00,4.940439251049630442e+00
-4.359300278271000195e+00,4.829339531048409739e+00
-5.905872009838389225e+00,6.224816349133119431e+00
-3.473506830776500021e+00,5.218679454907049653e+00
-4.103956364239019550e+00,5.724984672649970463e+00
-6.659955643261240787e+00,6.632664230450259879e+00
-4.192376755321779669e+00,5.372937706097240529e+00
-6.028659485424320508e+00,6.167457130535709986e+00
-3.750011824215220280e+00,5.658716228588691166e+00
-6.605125092113779850e+00,6.661263015850650504e+00
-3.691582106197640378e+00,5.635011699780099192e+00
-6.315554760540289969e+00,6.364556339367500648e+00
-6.435087822521490253e+00,6.416589763744941166e+00
-2.811904572094249932e+00,5.396605995281809953e+00
-5.362970017040530557e+00,5.620892551525700220e+00
-3.504457615459720454e+00,4.641760376080150685e+00
-6.137743137920660175e+00,6.429174926861400685e+00
-4.120757006252569354e+00,5.204925087078679624e+00
-2.760841749752330099e+00,5.218843486889469752e+00
-3.480246924007700304e+00,5.377775695904359665e+00
-3.463748596752450393e+00,5.329617050274480405e+00
-3.098971270168589864e+00,3.476882722958199778e+00
-4.314118050182620401e+00,5.856392887219059595e+00
-3.622492216671270082e+00,5.138329055889720109e+00
-4.238282583797740699e+00,5.538395908459300188e+00
-3.442072056377689648e+00,5.118690994366280833e+00
-2.973828219021120045e+00,5.379897144421210697e+00
-6.400895260418219657e+00,6.376287010296449509e+00
-3.060687922085089774e+00,-1.500760766879450037e+00
-2.956772230709359572e+00,4.692498710735909739e+00
-4.158466003979009784e+00,4.779054191692940989e+00
-3.740403555477420205e+00,5.739577320202460697e+00
-7.029341839397709180e+00,6.816725280865299830e+00
-4.354660652721690006e+00,5.212652233227360377e+00
-3.719534061992930241e+00,4.520645883663759967e+00
-2.590166472042370049e+00,4.320173051937690190e+00
-3.628850124920169673e+00,5.279737022503490529e+00
-6.831581257427500553e+00,6.546630409344309953e+00
-5.324340008343019903e+00,5.592534092053050188e+00
-4.646329067791269196e+00,5.975056198223700932e+00
-2.723984144771859572e+00,4.861559894665349546e+00
-3.414010904873180596e+00,4.483881023510570607e+00
-5.426133297527590216e+00,5.791733768566719398e+00
-5.347509525860110635e+00,5.822548416241279945e+00
-5.508637569988529492e+00,5.707117107494941166e+00
-3.889780901516240341e+00,4.994064357861150327e+00
-3.186213158214849628e+00,4.409931924923530033e+00
-4.397603176677989723e+00,4.978945758923160270e+00
-2.760830305660529671e+00,4.991824653729070249e+00
-4.613627098644540681e+00,5.250863102062809595e+00
-2.870549820507330097e+00,4.440648344143499848e+00
-2.863580845440189648e+00,5.113355663403139850e+00
-5.557743214214609928e+00,5.891908672436349192e+00
-6.039683960521980310e+00,6.188821819409000113e+00
-3.752214096630380080e+00,5.156310585125559953e+00
-6.275208138073249842e+00,5.696244743450749937e+00
-3.774459742153450037e+00,5.744811561688059953e+00
-6.695579193676279850e+00,6.486246612652410093e+00
-6.232736729229250372e+00,6.221843269451730052e+00
-4.175825499141970099e+00,5.050552394970530656e+00
-2.624365948284430150e+00,4.482781675442330638e+00
-4.384611271465580273e+00,5.177552250012030122e+00
-3.991393469417850337e+00,5.845064666851630619e+00
-2.367196701610850162e+00,2.222724822147959856e+00
-3.134041212642950214e+00,4.273076799496280387e+00
-4.885507248485849274e+00,5.811151531323070607e+00
-6.769981525982180059e+00,6.593872097118959275e+00
-3.071071528042120136e+00,4.896605518444649974e+00
-3.237212799633309768e+00,4.876900699719059595e+00
-2.710762642467779315e+00,4.783926513775460521e+00
-5.551238201702400232e+00,5.785830524548160270e+00
-3.588817499721810300e+00,4.088361528500190190e+00
-4.602059982860849274e+00,4.989577320202459809e+00
-2.940883062923709712e+00,5.362331894024480405e+00
-6.288039826000499488e+00,5.681523349865550188e+00
-4.507632397259039969e+00,4.875877884014720109e+00
-2.120515130604069931e+00,1.255688038452740019e+00
-2.868735931957529850e+00,3.447977092846500113e+00
-2.512179993236819620e+00,4.377686527355780122e+00
-2.653423451031009961e+00,4.479579475506420216e+00
-3.288632296169559766e+00,4.078027752026190278e+00
-3.080861948574349807e+00,4.276501920803660539e+00
-3.003238104427619959e+00,4.931081321819889673e+00
-4.488473080242441071e+00,5.790539291485420570e+00
-3.287508390987679885e+00,3.682896402462589869e+00
-3.879476212108890376e+00,4.331551578625310484e+00
-2.999186895931530206e+00,4.004151609524360111e+00
-2.545747183407109926e+00,2.800092962368600169e+00
-3.773216389263430059e+00,5.093126800640690455e+00
-3.062853478039069710e+00,5.175750759228339604e+00
-3.203198336208620045e+00,4.152927187069529680e+00
-2.846453093136120049e+00,5.206553962811099723e+00
-3.379827641094490076e+00,3.830910709484689924e+00
-2.816982172573370136e+00,4.710384395702950755e+00
-3.328234575832650144e+00,3.745764043911569807e+00
-2.818062923992440183e+00,4.882377651318179801e+00
-6.071176193798350162e+00,6.056257751568429271e+00
-2.795919083202640376e+00,4.667432811840639850e+00
-2.995470188701910175e+00,4.911052730663890031e+00
-2.857500933254520259e+00,5.282262828930489817e+00
-4.068066023433970280e+00,5.719594505413639673e+00
-2.900835178936290060e+00,3.408912208660709986e+00
-5.064818047130870582e+00,5.499868419750800541e+00
-6.145096443737308789e+00,5.930045631512280480e+00
-6.847860954845709891e+00,6.717305687054269114e+00
-2.903514765346810300e+00,5.354434517010320249e+00
-3.013302706325809766e+00,4.190829542263619700e+00
-5.535697125042240430e+00,5.995993641003240171e+00
-3.165875814998910354e+00,3.535855796917549920e+00
-3.687587164486209712e+00,4.277308490856759349e+00
-2.918996237362189827e+00,5.417895820721260414e+00
-4.233317040050790681e+00,5.763585117443669859e+00
-2.884400747860240255e+00,5.224582698925610558e+00
-4.661838196361820508e+00,5.086775329693429271e+00
-2.589829109752940006e+00,2.622508075817700401e+00
-8.707519672954839862e+00,-4.944503757373219344e+00
-2.728886984432500107e+00,4.838604000195140031e+00
-2.726511620128909907e+00,4.279292848690619877e+00
-5.188823841656009961e+00,5.913882282360660270e+00
-2.836707495296759696e+00,5.133369472607250295e+00
-2.689374826992319889e+00,4.889835861309640208e+00
-3.062120817745490164e+00,3.159175184353459898e+00
-3.412281654918950302e+00,4.142096069439520356e+00
-6.231574200237559147e+00,6.197534111126530298e+00
-3.484472893322269726e+00,3.882104185207950309e+00
-2.816673897350589595e+00,4.460387256725899974e+00
-3.115252159679689825e+00,5.336661842449780480e+00
-2.690735243404669852e+00,3.178691413982980052e+00
-3.086070679271979866e+00,5.040279892071360734e+00
-2.813844584072390020e+00,5.459983852490059242e+00
-2.387958429897589774e+00,4.487049844845410362e+00
-2.405278824413580097e+00,3.654469278439159918e+00
-3.445299290264410175e+00,4.145679023846259525e+00
-3.023625277126590127e+00,4.496219423397650239e+00
-3.126894377315799556e+00,3.654951599224680159e+00
-2.888513945186899967e+00,4.278898265942210344e+00
-2.556592367733279580e+00,4.080090072735419682e+00
-3.218946360195440004e+00,3.368747022732369700e+00
-6.471340321148200125e+00,6.430655506237620500e+00
-3.653968714321420119e+00,5.170033958538639673e+00
-3.544455669964120315e+00,4.017249134167300006e+00
-3.083882950390140376e+00,5.362495449169750295e+00
-2.987288139904300088e+00,3.195483711346259525e+00
-6.278595589245120401e+00,5.919894245251289711e+00
-6.069134377086919940e+00,-2.204527112857229909e+00
-2.915851257885259784e+00,4.564534214123360911e+00
-4.085320614422130348e+00,4.637147930248849192e+00
-6.266652725780769373e+00,6.258900669201480582e+00
-3.086897991741460068e+00,5.179611709698309419e+00
-2.074630044544500063e+00,1.153277304752939880e+00
-2.647267483318609838e+00,4.193529871090520444e+00
-4.147531651104250372e+00,4.761218574627509525e+00
-2.499951027477549825e+00,4.155609157665839604e+00
-4.097602747524540234e+00,5.911988762005440101e+00
-2.337125204647350074e+00,2.038355377300850257e+00
-3.190959595287599981e+00,4.726955440624820426e+00
-2.500484131420420031e+00,3.392052200420970109e+00
-4.361032150829600162e+00,5.066142585857980052e+00
-6.181330345714849628e+00,6.260661151989570961e+00
-2.570165060604379992e+00,4.519387271984690813e+00
-1.648433946216860013e+00,2.935672074400089704e-01
-3.065154694164559768e+00,4.785327938183419505e+00
-1.719363354290290191e+00,5.240703344188839541e-01
-2.572341583812999932e+00,2.904261615856759349e+00
-2.639415644253059856e+00,4.065399196728339604e+00
-2.574075125301639844e+00,3.165794399365060130e+00
-2.365535400951670031e+00,1.742704775913830106e+00
-3.311025045955939827e+00,3.725419309719669947e+00
-2.549629829967779759e+00,2.437426355465520000e+00
-2.086493872249879811e+00,1.149204757794010101e+00
-3.460194729412359393e+00,4.916397598370190636e+00
-2.581925533855720101e+00,8.251879781328350649e-01
-2.621542833889289881e+00,3.257558134182559684e+00
-2.620298765743540148e+00,2.736363676174749848e+00
-2.178828738773630036e+00,6.504677504144809053e-01
-2.532414578045170117e+00,4.334540632351510325e+00
-7.674076222027109928e+00,-3.442949268237479821e+00
-3.335819386089609928e+00,3.652777937039009881e+00
-2.387850187862680329e+00,3.874695327862370142e+00
-2.645305775249759961e+00,2.752604272945990083e+00
-2.686983488643929885e+00,4.405960825070009967e+00
-2.821648739422129903e+00,4.786277320965400150e+00
-2.489284180248540146e+00,2.475418832882509967e+00
4.168448306476309817e+00,-3.173716992296070072e-01
-2.446302078808109570e+00,7.073440372787620500e-01
-8.184133671367929352e+00,-4.218926879779229644e+00
-2.171695016468329964e+00,1.321377840622530053e+00
-2.776937864864629901e+00,3.770291593655220375e+00
-3.367635868633549912e+00,3.658000496014230052e+00
-2.809792183483410088e+00,3.893452432736029589e+00
-4.103079222286510230e+00,4.496373918636910716e+00
-2.749674461925790236e+00,3.639757183178529587e+00
-2.415517233455939827e+00,2.069738176449409828e+00
-2.659715794170660175e+00,2.938661363705270091e+00
-3.177855394924450128e+00,3.617491748913399974e+00
-2.449786804760259784e+00,2.140265491589179891e+00
-2.003488801563539923e+00,1.183505263908969818e+00
-7.438728951061530204e+00,-2.966553422824270037e+00
-2.359312676037120138e+00,3.003399398907290241e+00
-2.321598671520509694e+00,1.227468278988469885e+00
-2.413776062572759784e+00,2.074701097591989729e+00
-4.837741993511480487e+00,-2.368189784900080141e+00
-8.170357845867441071e+00,-4.119188281909359262e+00
-2.981724165523809589e+00,3.351139333828560218e+00
-2.455279968822759784e+00,3.260773447140330017e+00
-2.580954931820200304e+00,4.020715501888860288e+00
-5.260781429851809854e+00,-2.221683952227960113e+00
-3.357284926021859572e+00,5.024882343395820072e+00
-2.843136690700809766e+00,4.611066368206610200e+00
-8.592245243633549023e+00,-4.139843913928399566e+00
-3.206077955807010049e+00,3.438126113995189748e+00
1.927562571918210121e+00,-5.956712693132260039e-01
-5.708438538158700837e+00,6.014273670300120500e+00
-7.739934586132330097e+00,-3.806593868152029714e+00
-3.647662304485599805e+00,-2.595039579287900189e+00
-5.137965820873540146e+00,5.646518257244700578e+00
3.443676806842520310e+00,-4.437126845277639675e-01
-2.344155691707889844e+00,1.926244643314949823e+00
-2.500753782833379901e+00,3.233247068508739996e+00
-2.692128323162359393e+00,-1.590534183398609969e+00
-3.344557188595099984e+00,4.376709011181460163e+00
-6.178627632702159644e+00,5.629879501446360734e+00
4.452083445941639184e+00,5.273652866326479227e-01
-2.874878786648080276e+00,3.518596437557810042e+00
-2.665137432659430150e+00,3.917551305874459544e+00
-2.844730518902109928e+00,-2.048094600595330161e-01
-3.092618130291270084e+00,3.263780620678529587e+00
-2.470976255977910263e+00,-1.739491912738210022e+00
-6.086837433422370047e+00,-3.149121734515560433e+00
-9.093836926067631055e+00,-4.369705173388849673e+00
-2.504340790355959800e+00,3.093605068310369965e+00
-5.125216625774660528e+00,-2.747556182757739940e+00
-2.472774408901500021e+00,2.298131492718329838e+00
-2.499348305309580187e+00,2.300782111271490127e+00
-2.247655533397959982e+00,1.384239044769870031e+00
-7.394053124035160351e+00,-3.297426196948419985e+00
-2.098454140270510138e+00,1.015154388531319896e+00
-6.953685425365730310e+00,-2.962415906802539745e+00
3.740324832355220508e+00,-5.621448487199639521e-01
-1.998951219166080095e+00,3.442317217432169785e-01
-9.257645748699470545e+00,-5.613686534778009829e+00
4.887869133107229369e-01,-6.346600979722829550e-01
-7.825168274486820508e+00,-2.975817653552420339e+00
-2.822607182110109747e+00,3.784513023480049920e+00
-2.179567359531680015e+00,1.001512882097830071e+00
-2.068936608875560079e+00,1.165510979279149817e+00
-5.664094112957279492e+00,-3.567118617907889977e+00
-2.086002968395510138e+00,1.034615930899249969e+00
-5.648057125652590216e+00,-1.898320886508350069e+00
2.208956851117180320e-01,-1.725606653109920119e+00
-3.830801867092410440e+00,4.107455041988959721e+00
-4.743052147472660351e+00,-2.090810033694630032e+00
-7.527806900585459537e+00,-3.154399368182549956e+00
3.333592749988269599e+00,-5.734369486726620391e-01
-8.637148045147219122e+00,-4.900135013476740298e+00
-3.129933498943609393e+00,3.294658926113720021e+00
-2.436783932293220101e+00,2.171674755200020179e+00
-2.464317225063609840e+00,4.432674673184029857e+00
-3.065017365062999932e+00,4.269446876629459986e+00
-1.867043279255189869e+00,6.663016646944189825e-01
2.960536099826529544e+00,-7.286330193437429159e-01
-2.205350540722169850e+00,1.047412154062860035e+00
-8.970730923260019196e+00,-4.242507907763849673e+00
-7.330339573467539616e+00,-3.072759363070850291e+00
-5.291091130621859984e-01,-8.439281910814140364e-01
-3.246929787243169940e+00,3.980238941296209809e+00
6.517122162930538698e-01,-6.369355648912280454e-01
-7.580377243603030557e+00,-3.529478999987969878e+00
-8.622036121929449237e+00,-4.499427768603689870e+00
-7.625680588329600162e+00,-3.305812570468319667e+00
-4.390166424358650232e+00,5.693368938549629554e+00
-3.705156706417370049e+00,-2.037346574679740119e+00
-8.360456608379639221e+00,-3.781788799182300043e+00
-2.151299141491219924e+00,5.806143551908640177e-01
-7.358688973034190006e+00,-2.595275375262629858e+00
-2.531260155285160351e+00,3.218712118252390120e+00
-2.433352135265629990e+00,8.591144949041508161e-01
-2.318004511440559856e+00,6.308636206977270566e-01
-3.005110167110720099e+00,4.831668403729070249e+00
-2.469592951381959889e+00,2.389271524532910362e+00
-8.230631016338628925e+00,-4.654265853778250417e+00
-2.607112072552009607e+00,2.481784966572390339e+00
-8.159340523327150763e+00,-5.524727794543629500e+00
-3.822901629055299733e+00,-1.994014951602350205e+00
-2.469437740886970101e+00,2.843643453701609758e+00
-2.183026455486579920e+00,6.910862147651819498e-01
-5.150508068645759607e+00,-1.714104625598320109e+00
-2.479426048839850072e+00,2.315173295124639985e+00
-2.853542708004279671e+00,3.435313966854680157e+00
-2.984776161754890023e+00,3.590316084011660358e+00
-2.261500738704960156e+00,6.809193760000370466e-01
-6.014461182201670475e+00,-2.081907245532399919e+00
-2.411242149914069710e+00,2.144750741108530256e+00
-7.488589905346200837e+00,-2.950204107180960378e+00
2.952461577808100035e+00,-6.737223595537039644e-01
-2.796298168743410084e+00,4.144182708843819896e+00
-1.463503621662419985e+00,6.288477478848950031e-02
3.451356269275379862e+00,-7.492410868562549009e-01
-2.316827677334109659e+00,1.170564141853919882e+00
-6.105053566540049381e+00,-3.089721414462459848e+00
-2.660579823101330010e+00,2.745688942059149706e+00
-2.865344189251229690e+00,4.210695531948680070e+00
-3.353330277050299735e+00,3.502364900692569449e+00
-9.183662556255619336e+00,-5.678253147021659508e+00
4.106026507770259570e+00,-9.908169239915698423e-01
-8.986826084698000372e+00,-5.784870597735769948e+00
-4.673742912853519726e+00,-2.471490117923149654e+00
-8.443469189251230134e+00,-3.813993904010189784e+00
-3.764783524120609570e+00,4.618359115704169682e+00
-2.635534189785289971e+00,2.670037773235910183e+00
-4.650625370586679352e+00,-2.468831035510429928e+00
-2.412126444423960070e+00,1.143746644102239945e-01
-2.745240353191660265e+00,-1.019214719690180043e-01
-8.197953842724130524e+00,-3.168637248889339730e+00
-3.196667574489870045e+00,-1.510107728854550135e+00
-2.353796146953859747e+00,1.282416251286139897e+00
-4.394825600231450302e+00,-2.208681556598079965e+00
-8.024601601208010138e+00,-3.524541351214779628e+00
-7.844260834301279850e+00,-4.823461505786309722e+00
-8.552192829693119336e+00,-4.058111640826590261e+00
-2.494407557094859840e+00,-2.103962633029349938e+00
8.806057130532290653e-03,-1.747722598925960158e+00
-6.361925266826910175e+00,-3.114612552539240298e+00
-8.504816197002689648e+00,-4.161689731494320199e+00
-2.457290075863169942e+00,1.198247042282689856e+00
-7.047432564342780204e+00,-3.194175454989800045e+00
-8.294396542156500018e+00,-3.838507625476250240e+00
-6.782292030895510138e+00,6.499560859783760414e+00
9.019679798237849599e-01,-1.164907905475030203e+00
-7.798720024669929529e+00,-2.892045232669240296e+00
1.010543085490899884e+00,-5.758754938997120432e-01
-2.898794792736330006e+00,3.332415845974559865e+00
6.524138225667049928e-01,-4.802537888444760594e-01
-6.649098538006110282e+00,-3.340176555529959845e+00
-3.429452322567269729e+00,4.100518968685740617e+00
-7.513444565380380524e+00,-2.969189140216240475e+00
-5.574232719982429529e+00,-2.781527254001029625e+00
-2.514942787731450302e+00,4.560872612821120081e-02
-3.057137392605109749e+00,-1.506534072772389932e+00
-3.983003758037850339e+00,-2.308398219958669895e+00
-7.556049965465830631e+00,-4.734448882953059545e+00
-2.182644628132149656e+00,-1.936386796847709979e+00
4.532953120624259924e+00,-1.007610890284910132e+00
-6.882937096203129101e+00,-4.215632888690359792e+00
-2.776836060131349981e+00,-2.371085855380430374e+00
1.791782714282709854e+00,-7.642240256227350592e-01
1.541452623759939966e+00,-5.621442526735159761e-01
-2.169690512264530025e+00,1.450469761930610058e-01
-8.038752220714849628e+00,-3.353983613864309987e+00
-6.657467983806888867e+00,-4.112978908435230174e+00
-5.334014557445810212e+00,-2.447924825564750329e+00
3.641547538196280076e+00,-7.108883589662410296e-01
-6.109546326244639225e+00,-3.258886072055230176e+00
-6.056554542429879451e-01,-1.054963323489560123e+00
-7.508539818371099628e+00,-3.283155891314870178e+00
-2.559835098827639932e+00,4.214585092648140296e+00
-2.149143360698980043e+00,4.902649342857510750e-01
-1.915134214008610281e+00,3.963119804702899818e-01
-3.033427857006349981e+00,-1.538026067630179794e+00
-7.338115357006349981e+00,-3.523676368609799603e+00
-6.176432274425790681e+00,-3.232626411334400096e+00
-5.079397820080080450e+00,-1.983530256167780115e+00
3.769306041156490483e+00,-9.719813794053889788e-01
-6.995460175121589685e+00,-3.916535827533140335e+00
-2.356155775631229687e+00,2.965665429674289588e-01
-5.099439762676519550e+00,-1.808687183276540100e+00
-5.679367683971690006e+00,-2.417374107257259652e+00
4.846363879596429669e+00,-1.198351952449209890e+00
-1.615948222721379945e+00,2.663469880663060230e-01
-5.684726856792730487e+00,-3.163805934802420339e+00
2.919709540759759747e+00,-5.132815569795460275e-01
-4.844017647350590039e+00,-3.362403127566699901e+00
-8.390464924419680059e+00,-4.031807395831470409e+00
-2.511726997936529759e+00,3.193976667507759881e+00
-2.365040205562870312e+00,1.924968031033150062e+00
-1.318860195720949813e+00,-2.153119537249930104e+00
-6.844269560225438864e-01,-1.225944611445790144e+00
-2.422050617779059944e+00,-5.729893177903979673e-01
-8.035149715984628571e+00,-4.324266406909359262e+00
-6.995667122448249842e+00,-3.318228456393609527e+00
-6.092984341228770084e+00,-3.510152789965999887e+00
-6.294160984600349451e+00,-3.261395427600270125e+00
-2.478605650509160263e+00,-1.550775262729060078e+00
-5.390562676037119694e+00,-2.039140912906059810e+00
-7.152016304577159644e+00,-3.634957763568289923e+00
4.702079154407219796e+00,-9.942887753404470175e-01
-5.470568798626231022e+00,-2.336248132602100291e+00
-7.655567310894290323e+00,-4.830696079150570199e+00
-6.653691433513920117e+00,-3.526445838824639800e+00
-1.515975020969669851e+00,-1.697234842196830185e+00
-2.414451263988779850e+00,-8.437010661492159655e-03
-7.031361244762699414e+00,-3.557795497790700257e+00
-6.045487545574469657e+00,-3.408509704486260006e+00
-3.156716488445560298e+00,-1.944396230594050090e+00
-3.039711378658580099e+00,3.309740570171939567e+00
4.851685859119129418e+00,4.695422768436579575e-01
-2.552280329311649609e+00,2.090625732980870011e-01
-2.264420412624640111e+00,6.793799817405850039e-01
3.906490661060049607e+00,-9.397861689485408343e-01
-2.332271479214000021e+00,-1.336419078723320109e+00
-8.587811611736579920e+00,-4.024735423938159862e+00
-2.024992607677739809e+00,1.021039363726250038e+00
-5.337659941561649912e-01,-1.800405237094290012e+00
-3.435696028316779671e+00,-2.208904954806690135e+00
-2.067465208614629901e+00,4.279404550634529625e-01
-1.849278472507760007e+00,4.550868838869240318e-01
-7.721723221386240787e+00,-3.418378803149590084e+00
-8.709698818767829920e+00,-4.667134258166679928e+00
-6.848971031750010319e+00,-3.259210798159970057e+00
-7.256857536876959891e+00,-4.216279479876890335e+00
-5.237561367595950479e+00,-1.860797140017879991e+00
3.060603953754140072e+00,-8.064866990007258929e-01
2.365986205493650019e+00,-1.067426535502800089e+00
-7.381192825878420294e+00,-3.610716792956719878e+00
-4.839697025860110635e+00,-2.143325063601860148e+00
-9.654212818987800704e-01,-1.670812580005060166e+00
-4.667354248607919587e+00,-1.610429736987479821e+00
-3.412915133083620045e+00,-2.037820789233570018e+00
-4.741655014599130524e+00,-2.779309961215389979e+00
3.778607703601560175e+00,-1.595796078599780177e-01
-2.976933144176759694e+00,-2.054786655322439870e+00
-7.038370274151129813e+00,-2.498755666629200345e+00
-6.243914269054690713e+00,-3.005108806506520125e+00
-1.743647478664679840e+00,1.794370709287190085e-02
4.120670653735830413e+00,-4.526498049653860378e-01
-5.228621147716800088e+00,-2.510544034854299777e+00
1.664829589282709854e+00,-7.372246712602470442e-01
-3.356843851650519905e+00,-1.924706193820370226e+00
-7.891717575634280557e+00,-3.571578475848560252e+00
-3.386131905163089595e+00,-1.471781942263969967e+00
-6.054519795025150586e+00,-3.148569318667779449e+00
-4.445976875866220368e+00,-2.545433017627130035e+00
-5.227018974865240253e+00,-2.790900203601250240e+00
-2.557070396984379990e+00,-2.141498538867359969e+00
2.294302321826649838e+00,-7.700235575593799009e-01
-3.841071985805789790e+00,-1.922668191806210070e+00
-8.810720585430429352e+00,-4.394496890918140330e+00
-3.880362652385989986e+00,-1.733212444201840174e+00
-6.403107784832279492e+00,-3.699676963702569488e+00
-8.491275929058359040e+00,-5.608666393176450882e+00
-1.581475876415530113e+00,-1.825379344836600026e+00
-7.396195076549808789e+00,-3.221533748523129681e+00
-7.167948864544199772e+00,-2.865135642901790014e+00
-7.870078228557870759e+00,-3.942527267352470055e+00
-7.806087635601329566e+00,-3.858389827624689961e+00
-6.641318939770029850e+00,-3.730577918902759471e+00
-8.017864368999759961e+00,-5.256799671069510183e+00
-2.360461138332649700e+00,-1.519923898593319889e+00
-5.106966637218759431e+00,-1.705704662219409862e+00
-6.839457176769540681e+00,-4.226595374957449636e+00
-7.813837669933599628e+00,-3.030697795764339730e+00
-2.557099960888189916e+00,4.207272794827090046e+00
-5.917408608043949414e+00,-2.442762586490040189e+00
-7.301049374187750018e+00,-3.415729019061459759e+00
-2.739222191417980401e+00,-9.769921034730769671e-01
-1.852567099178600074e+00,-1.452327701465019771e+00
-6.340551041210459537e+00,-3.688443633929620269e+00
-8.843928800471260177e-01,-1.622213575259580098e+00
-2.221272371853160177e+00,1.012296673639879963e+00
1.757785178577139895e+00,-6.816603869356010481e-01
-7.419101856792730487e+00,-2.983525964633350291e+00
-1.764850996578499975e+00,5.310466585980910120e-02
-8.640490673626230134e+00,-5.613988849536308834e+00
-5.095115803325930059e+00,-1.939048740283379813e+00
-6.705011509502689648e+00,-3.694697830096609792e+00
-7.559414528454110993e+00,-3.271268579379450259e+00
1.855120517169669858e+00,-8.642915219224780454e-01
-3.324625156963629813e+00,-2.415611955539120004e+00
-2.351685665691660265e+00,1.823993828877080059e+00
-8.524794720257089509e+00,-4.111497852221859262e+00
-8.118056915844240606e+00,-4.663197967425709578e+00
5.118078566943840002e+00,8.168038099847940714e-01
-8.157814644420900763e+00,-5.515677425280940405e+00
-7.734964512432379813e+00,-3.628710243121509471e+00
-5.159101151073739899e+00,-1.881606075183280158e+00
-7.503628872478770084e+00,-2.830832216159230086e+00
-8.063733242595949591e+00,-4.756834003344900808e+00
5.441800727002189531e-01,-1.127506229297050133e+00
-7.323595665539070154e+00,-3.432757350818049780e+00
-7.383864544475840397e+00,-4.307001563922299603e+00
-4.414468906963629813e+00,-1.591118308917409685e+00
-3.732592247570319710e+00,-2.559857580081350115e+00
-2.908226393307010049e+00,4.188249614819159916e+00
